,Column,Metric,Score
0,Ship Mode,KSComplement,0.6953171903141886
1,Segment,KSComplement,0.8740244146487892
2,Country,KSComplement,1.0
3,State,KSComplement,0.9257554532719632
4,Postal Code,KSComplement,0.8928357014208526
5,Region,KSComplement,0.9515709425655393
6,Category,KSComplement,0.8437062237342405
7,Sub-Category,KSComplement,0.8177906744046428
8,Sales,KSComplement,0.8934360616369822
9,Quantity,KSComplement,0.805583350010006
10,Discount,KSComplement,0.8312987792675606
11,Profit,KSComplement,0.9984990994596759
