,Column,Metric,Score
0,Ship Mode,KSComplement,0.7146287772663598
1,Segment,KSComplement,0.8497098258955373
2,Country,KSComplement,1.0
3,State,KSComplement,0.9096457874724835
4,Postal Code,KSComplement,0.8835301180708425
5,Region,KSComplement,0.9437662597558535
6,Category,KSComplement,0.8048829297578547
7,Sub-Category,KSComplement,0.8660196117670602
8,Sales,KSComplement,0.6983189913948369
9,Quantity,KSComplement,0.7452471482889733
10,Discount,KSComplement,0.8624174504702822
11,Profit,KSComplement,0.9979987992795677
