,Column,Metric,Score
0,cap-shape,KSComplement,0.8858936484490398
1,cap-surface,KSComplement,0.955809945839488
2,cap-color,KSComplement,0.9799359921221074
3,bruises,KSComplement,0.9864598719842442
4,odor,KSComplement,0.9668882323978336
5,gill-attachment,KSComplement,0.9983998030526834
6,gill-spacing,KSComplement,0.9992614475627769
7,gill-size,KSComplement,0.9955686853766618
8,gill-color,KSComplement,0.9076809453471196
9,stalk-shape,KSComplement,0.990029542097489
10,stalk-root,KSComplement,0.9923682914820285
11,stalk-surface-above-ring,KSComplement,0.9782127031019202
12,stalk-surface-below-ring,KSComplement,0.9793205317577548
13,stalk-color-above-ring,KSComplement,0.9158050221565731
14,stalk-color-below-ring,KSComplement,0.965534219596258
15,veil-type,KSComplement,1.0
16,veil-color,KSComplement,0.9967996061053668
17,ring-number,KSComplement,0.9916297390448056
18,ring-type,KSComplement,0.9897833579517479
19,spore-print-color,KSComplement,0.9453471196454948
20,population,KSComplement,0.9596258000984736
21,habitat,KSComplement,0.9743968488429345
22,class,KSComplement,0.9673806006893156
