,Column,Metric,Score
0,Ship Mode,KSComplement,0.675305183109866
1,Segment,KSComplement,0.8438062837702621
2,Country,KSComplement,1.0
3,State,KSComplement,0.839703822293376
4,Postal Code,KSComplement,0.8566139683810287
5,Region,KSComplement,0.9271562937762657
6,Category,KSComplement,0.8111867120272163
7,Sub-Category,KSComplement,0.7021212727636582
8,Sales,KSComplement,0.8301981188713228
9,Quantity,KSComplement,0.6355813488092856
10,Discount,KSComplement,0.6495897538523114
11,Profit,KSComplement,0.9982989793876326
