,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation,Error
0,cap-shape,cap-surface,CorrelationSimilarity,0.9789302858103844,-0.00831422932249325,-0.05045365770172432,
1,cap-shape,cap-color,CorrelationSimilarity,0.9698241388983674,0.012148884002814917,-0.048202838200450335,
2,cap-shape,bruises,CorrelationSimilarity,0.9920392730711218,-0.019452677072457514,-0.03537413093021387,
3,cap-shape,odor,CorrelationSimilarity,0.9787618596995769,-0.06441153022887809,-0.02193524962803171,
4,cap-shape,gill-attachment,CorrelationSimilarity,0.9509783258900407,-0.01917828117211579,0.07886506704780277,
5,cap-shape,gill-spacing,CorrelationSimilarity,0.9551257821307113,0.10294448393886396,0.013196048200286673,
6,cap-shape,gill-size,CorrelationSimilarity,0.9040507956165049,-0.1378481154640633,0.05405029330292676,
7,cap-shape,gill-color,CorrelationSimilarity,0.9719697522964884,0.05002173218070412,-0.006038763226319081,
8,cap-shape,stalk-shape,CorrelationSimilarity,0.9866702863202244,0.09045364353953124,0.06379421617997998,
9,cap-shape,stalk-root,CorrelationSimilarity,0.9714794846325713,0.08723208616496443,0.030191055430106986,
10,cap-shape,stalk-surface-above-ring,CorrelationSimilarity,0.9873452364780956,-0.005107642770702513,-0.030417169814511362,
11,cap-shape,stalk-surface-below-ring,CorrelationSimilarity,0.9826669807411811,-0.06725714293562578,-0.03259110441798784,
12,cap-shape,stalk-color-above-ring,CorrelationSimilarity,0.950074408000095,0.06819188972294074,-0.03165929427686915,
13,cap-shape,stalk-color-below-ring,CorrelationSimilarity,0.9688571928356984,0.03189579662012651,-0.03038981770847676,
14,cap-shape,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
15,cap-shape,veil-color,CorrelationSimilarity,0.9112718471078555,-0.1048958387848427,0.07256046699944634,
16,cap-shape,ring-number,CorrelationSimilarity,0.888361801836752,0.11674259668769948,-0.10653379963879663,
17,cap-shape,ring-type,CorrelationSimilarity,0.9942025845151544,-0.03705142090886264,-0.025456589939171506,
18,cap-shape,spore-print-color,CorrelationSimilarity,0.9616758810984153,0.003232699631968612,-0.07341553817120075,
19,cap-shape,population,CorrelationSimilarity,0.9398309289384339,-0.0569249916398494,0.06341315048328272,
20,cap-shape,habitat,CorrelationSimilarity,0.9573253710873877,0.04312834944022594,-0.04222090838499863,
21,cap-shape,class,CorrelationSimilarity,0.8683376650050443,-0.21037410555554809,0.052950564434363315,
22,cap-surface,cap-color,CorrelationSimilarity,0.9931817058590448,-0.005765124353616052,-0.019401712635526605,
23,cap-surface,bruises,CorrelationSimilarity,0.9764101765255351,0.02304877470291162,0.07022842165184157,
24,cap-surface,odor,CorrelationSimilarity,0.9954104384161904,0.054412426403029866,0.045233303235410506,
25,cap-surface,gill-attachment,CorrelationSimilarity,0.977713799464191,0.010392511589868925,-0.034179889481749014,
26,cap-surface,gill-spacing,CorrelationSimilarity,0.8836035461326254,-0.04951287937055027,-0.2823057871052996,
27,cap-surface,gill-size,CorrelationSimilarity,0.9406334225175969,0.08936668567945313,0.20809984064425951,
28,cap-surface,gill-color,CorrelationSimilarity,0.9420599856055618,-0.045137467073153456,-0.1610174958620299,
29,cap-surface,stalk-shape,CorrelationSimilarity,0.9749102401513251,-0.064302145323526,-0.01412262562617612,
30,cap-surface,stalk-root,CorrelationSimilarity,0.9621701604839419,-0.050584826912481264,-0.12624450594459752,
31,cap-surface,stalk-surface-above-ring,CorrelationSimilarity,0.9600922759514874,0.009274889601298882,0.0890903376983242,
32,cap-surface,stalk-surface-below-ring,CorrelationSimilarity,0.9718480264681764,0.05166056220584418,0.10796450926949135,
33,cap-surface,stalk-color-above-ring,CorrelationSimilarity,0.9523713106669333,-0.029207098328767417,0.06605028033736614,
34,cap-surface,stalk-color-below-ring,CorrelationSimilarity,0.9479381031725953,-0.03523889506186784,0.06888489859294145,
35,cap-surface,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
36,cap-surface,veil-color,CorrelationSimilarity,0.9638657668254004,0.05566505079644868,-0.016603415552750543,
37,cap-surface,ring-number,CorrelationSimilarity,0.9801169978364628,-0.06591313588362792,-0.026147131556553464,
38,cap-surface,ring-type,CorrelationSimilarity,0.9270495790972646,0.03949389573958532,-0.10640694606588551,
39,cap-surface,spore-print-color,CorrelationSimilarity,0.8775733715637739,-0.01448920331518997,0.2303640535572622,
40,cap-surface,population,CorrelationSimilarity,0.9961181478339756,0.029318831951215013,0.02155512761916619,
41,cap-surface,habitat,CorrelationSimilarity,0.9075720407226093,-0.02096927057056483,0.16388664798421648,
42,cap-surface,class,CorrelationSimilarity,0.9750449279597202,0.12853598188112292,0.1784461259616825,
43,cap-color,bruises,CorrelationSimilarity,0.9946041874896164,-0.011556074260148473,-0.0007644492393814355,
44,cap-color,odor,CorrelationSimilarity,0.8071760950700534,-0.0014731356149368748,-0.38712094547483017,
45,cap-color,gill-attachment,CorrelationSimilarity,0.9817290013392995,0.0048935908237286345,0.04143558814512954,
46,cap-color,gill-spacing,CorrelationSimilarity,0.9480369347646171,0.04033284247434064,0.14425897294510645,
47,cap-color,gill-size,CorrelationSimilarity,0.918100089358935,-0.00566446350658345,-0.1694642847887136,
48,cap-color,gill-color,CorrelationSimilarity,0.9552126500409455,-0.00491561734712027,0.08465908257098886,
49,cap-color,stalk-shape,CorrelationSimilarity,0.7613714867484302,0.020760991532683053,-0.45649603497045643,
50,cap-color,stalk-root,CorrelationSimilarity,0.8393644807165193,2.8243258745416647e-06,0.321273862892836,
51,cap-color,stalk-surface-above-ring,CorrelationSimilarity,0.9652437929437487,0.008675349375353443,-0.06083706473714897,
52,cap-color,stalk-surface-below-ring,CorrelationSimilarity,0.9824090832381732,-0.012528380284337191,-0.04771021380799076,
53,cap-color,stalk-color-above-ring,CorrelationSimilarity,0.9940662005953436,0.014231813730497228,0.002364214921184415,
54,cap-color,stalk-color-below-ring,CorrelationSimilarity,0.9898981487642282,-0.012146294631972344,0.008057407839571224,
55,cap-color,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
56,cap-color,veil-color,CorrelationSimilarity,0.9755006557775678,-0.012869162927257847,0.036129525517606585,
57,cap-color,ring-number,CorrelationSimilarity,0.9911820753045063,0.011813367234453798,-0.005822482156533505,
58,cap-color,ring-type,CorrelationSimilarity,0.9125836721549996,-0.012319960056869906,0.16251269563313087,
59,cap-color,spore-print-color,CorrelationSimilarity,0.8521404759676757,0.0021963435303412457,-0.29352270453430734,
60,cap-color,population,CorrelationSimilarity,0.9303058089212153,-0.005381203587360159,-0.1447695857449297,
61,cap-color,habitat,CorrelationSimilarity,0.9903260909148521,0.014577418775148591,0.033925236945444394,
62,cap-color,class,CorrelationSimilarity,0.9956191832645885,-0.022622453391309066,-0.03138408686213198,
63,bruises,odor,CorrelationSimilarity,0.9470276522859012,0.04411948795138469,-0.06182520747681287,
64,bruises,gill-attachment,CorrelationSimilarity,0.9306246464533143,-0.0013915907587140192,0.13735911633465742,
65,bruises,gill-spacing,CorrelationSimilarity,0.8702586820495398,-0.03999031083619165,-0.29947294673711206,
66,bruises,gill-size,CorrelationSimilarity,0.7747044689425476,0.08099527792560628,-0.36959578418929845,
67,bruises,gill-color,CorrelationSimilarity,0.7179940709036152,-0.03689231115863874,0.5271195470341308,
68,bruises,stalk-shape,CorrelationSimilarity,0.9118979736810647,-0.07683983055651847,0.09936422208135212,
69,bruises,stalk-root,CorrelationSimilarity,0.8589092229146729,-0.037993314082104164,0.24418824008855006,
70,bruises,stalk-surface-above-ring,CorrelationSimilarity,0.7533039436966004,-0.032568242654596936,0.46082386995220226,
71,bruises,stalk-surface-below-ring,CorrelationSimilarity,0.7972253596750009,0.053433551289646254,0.4589828319396446,
72,bruises,stalk-color-above-ring,CorrelationSimilarity,0.9425732225399185,-0.03131559221463067,0.08353796270553238,
73,bruises,stalk-color-below-ring,CorrelationSimilarity,0.9465975048796895,-0.013931340812914516,0.09287364942770635,
74,bruises,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
75,bruises,veil-color,CorrelationSimilarity,0.976246685662546,0.07226287191252968,0.11976950058743761,
