TIME: 04:20:50EPOCHS: 150, K: 0, GENERATOR LOSS: 2.743, GENERATOR ACCURACY: 0.932, DISCRIMINATOR LOSS: 3.563, DISCRIMINATOR ACCURACY: 0.536, SHAPE: (9994, 11) 
TIME: 04:20:52EPOCHS: 150, K: 0, GENERATOR LOSS: 2.126, GENERATOR ACCURACY: 0.933, DISCRIMINATOR LOSS: 1.336, DISCRIMINATOR ACCURACY: 0.637, SHAPE: (9994, 11) 
TIME: 04:20:54EPOCHS: 150, K: 0, GENERATOR LOSS: 1.993, GENERATOR ACCURACY: 0.938, DISCRIMINATOR LOSS: 2.515, DISCRIMINATOR ACCURACY: 0.582, SHAPE: (9994, 11) 
TIME: 04:20:57EPOCHS: 150, K: 0, GENERATOR LOSS: 1.642, GENERATOR ACCURACY: 0.946, DISCRIMINATOR LOSS: 2.060, DISCRIMINATOR ACCURACY: 0.583, SHAPE: (9994, 11) 
TIME: 04:20:59EPOCHS: 150, K: 0, GENERATOR LOSS: 1.194, GENERATOR ACCURACY: 0.952, DISCRIMINATOR LOSS: 2.253, DISCRIMINATOR ACCURACY: 0.546, SHAPE: (9994, 11) 
TIME: 04:21:01EPOCHS: 150, K: 0, GENERATOR LOSS: 2.223, GENERATOR ACCURACY: 0.956, DISCRIMINATOR LOSS: 11.466, DISCRIMINATOR ACCURACY: 0.517, SHAPE: (9994, 11) 
TIME: 04:21:03EPOCHS: 150, K: 0, GENERATOR LOSS: 1.335, GENERATOR ACCURACY: 0.958, DISCRIMINATOR LOSS: 1.428, DISCRIMINATOR ACCURACY: 0.597, SHAPE: (9994, 11) 
TIME: 04:21:05EPOCHS: 150, K: 0, GENERATOR LOSS: 2.717, GENERATOR ACCURACY: 0.960, DISCRIMINATOR LOSS: 4.040, DISCRIMINATOR ACCURACY: 0.506, SHAPE: (9994, 11) 
TIME: 04:21:08EPOCHS: 150, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.961, DISCRIMINATOR LOSS: 9.381, DISCRIMINATOR ACCURACY: 0.483, SHAPE: (9994, 11) 
TIME: 04:21:10EPOCHS: 150, K: 0, GENERATOR LOSS: 2.893, GENERATOR ACCURACY: 0.961, DISCRIMINATOR LOSS: 4.210, DISCRIMINATOR ACCURACY: 0.520, SHAPE: (9994, 11) 
TIME: 04:21:12EPOCHS: 150, K: 0, GENERATOR LOSS: 1.470, GENERATOR ACCURACY: 0.962, DISCRIMINATOR LOSS: 1.488, DISCRIMINATOR ACCURACY: 0.544, SHAPE: (9994, 11) 
TIME: 04:21:14EPOCHS: 150, K: 0, GENERATOR LOSS: 1.625, GENERATOR ACCURACY: 0.963, DISCRIMINATOR LOSS: 3.078, DISCRIMINATOR ACCURACY: 0.563, SHAPE: (9994, 11) 
TIME: 04:21:16EPOCHS: 150, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.964, DISCRIMINATOR LOSS: 7.380, DISCRIMINATOR ACCURACY: 0.495, SHAPE: (9994, 11) 
TIME: 04:21:18EPOCHS: 150, K: 0, GENERATOR LOSS: 2.792, GENERATOR ACCURACY: 0.965, DISCRIMINATOR LOSS: 6.297, DISCRIMINATOR ACCURACY: 0.488, SHAPE: (9994, 11) 
TIME: 04:21:20EPOCHS: 150, K: 0, GENERATOR LOSS: 2.535, GENERATOR ACCURACY: 0.965, DISCRIMINATOR LOSS: 7.567, DISCRIMINATOR ACCURACY: 0.539, SHAPE: (9994, 11) 
TIME: 04:21:22EPOCHS: 150, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.966, DISCRIMINATOR LOSS: 7.909, DISCRIMINATOR ACCURACY: 0.509, SHAPE: (9994, 11) 
TIME: 04:21:25EPOCHS: 150, K: 0, GENERATOR LOSS: 2.684, GENERATOR ACCURACY: 0.967, DISCRIMINATOR LOSS: 4.641, DISCRIMINATOR ACCURACY: 0.506, SHAPE: (9994, 11) 
TIME: 04:21:27EPOCHS: 150, K: 0, GENERATOR LOSS: 1.026, GENERATOR ACCURACY: 0.967, DISCRIMINATOR LOSS: 3.261, DISCRIMINATOR ACCURACY: 0.442, SHAPE: (9994, 11) 
TIME: 04:21:29EPOCHS: 150, K: 0, GENERATOR LOSS: 3.253, GENERATOR ACCURACY: 0.967, DISCRIMINATOR LOSS: 11.616, DISCRIMINATOR ACCURACY: 0.511, SHAPE: (9994, 11) 
TIME: 04:21:32EPOCHS: 150, K: 0, GENERATOR LOSS: 2.648, GENERATOR ACCURACY: 0.968, DISCRIMINATOR LOSS: 4.118, DISCRIMINATOR ACCURACY: 0.510, SHAPE: (9994, 11) 
TIME: 04:21:34EPOCHS: 150, K: 0, GENERATOR LOSS: 1.194, GENERATOR ACCURACY: 0.968, DISCRIMINATOR LOSS: 2.796, DISCRIMINATOR ACCURACY: 0.519, SHAPE: (9994, 11) 
