TIME: 00:06:26EPOCHS: 10, K: 1, GENERATOR LOSS: 2.152, GENERATOR ACCURACY: 0.931, DISCRIMINATOR LOSS: 1.094, DISCRIMINATOR ACCURACY: 0.624, SHAPE: (9994, 11) 
TIME: 00:06:43EPOCHS: 10, K: 1, GENERATOR LOSS: 3.015, GENERATOR ACCURACY: 0.931, DISCRIMINATOR LOSS: 6.593, DISCRIMINATOR ACCURACY: 0.475, SHAPE: (9994, 11) 
TIME: 00:07:01EPOCHS: 10, K: 1, GENERATOR LOSS: 2.277, GENERATOR ACCURACY: 0.933, DISCRIMINATOR LOSS: 2.983, DISCRIMINATOR ACCURACY: 0.549, SHAPE: (9994, 11) 
TIME: 00:07:18EPOCHS: 10, K: 1, GENERATOR LOSS: 1.814, GENERATOR ACCURACY: 0.940, DISCRIMINATOR LOSS: 1.979, DISCRIMINATOR ACCURACY: 0.583, SHAPE: (9994, 11) 
TIME: 00:07:37EPOCHS: 10, K: 1, GENERATOR LOSS: 0.943, GENERATOR ACCURACY: 0.949, DISCRIMINATOR LOSS: 2.457, DISCRIMINATOR ACCURACY: 0.449, SHAPE: (9994, 11) 
TIME: 00:07:54EPOCHS: 10, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.958, DISCRIMINATOR LOSS: 9.314, DISCRIMINATOR ACCURACY: 0.521, SHAPE: (9994, 11) 
TIME: 00:08:12EPOCHS: 10, K: 1, GENERATOR LOSS: 1.329, GENERATOR ACCURACY: 0.963, DISCRIMINATOR LOSS: 1.327, DISCRIMINATOR ACCURACY: 0.522, SHAPE: (9994, 11) 
TIME: 00:08:31EPOCHS: 10, K: 1, GENERATOR LOSS: 2.114, GENERATOR ACCURACY: 0.967, DISCRIMINATOR LOSS: 3.688, DISCRIMINATOR ACCURACY: 0.553, SHAPE: (9994, 11) 
TIME: 00:08:49EPOCHS: 10, K: 1, GENERATOR LOSS: 2.951, GENERATOR ACCURACY: 0.971, DISCRIMINATOR LOSS: 5.378, DISCRIMINATOR ACCURACY: 0.528, SHAPE: (9994, 11) 
TIME: 00:09:06EPOCHS: 10, K: 1, GENERATOR LOSS: 1.364, GENERATOR ACCURACY: 0.972, DISCRIMINATOR LOSS: 3.657, DISCRIMINATOR ACCURACY: 0.490, SHAPE: (9994, 11) 
TIME: 00:09:26EPOCHS: 10, K: 1, GENERATOR LOSS: 1.833, GENERATOR ACCURACY: 0.883, DISCRIMINATOR LOSS: 0.522, DISCRIMINATOR ACCURACY: 0.759, SHAPE: (28638, 11) 
