TIME: 04:43:14EPOCHS: 150, K: 1, GENERATOR LOSS: 2.773, GENERATOR ACCURACY: 0.931, DISCRIMINATOR LOSS: 3.239, DISCRIMINATOR ACCURACY: 0.541, SHAPE: (9994, 11) 
TIME: 04:43:33EPOCHS: 150, K: 1, GENERATOR LOSS: 1.696, GENERATOR ACCURACY: 0.931, DISCRIMINATOR LOSS: 7.956, DISCRIMINATOR ACCURACY: 0.511, SHAPE: (9994, 11) 
TIME: 04:43:50EPOCHS: 150, K: 1, GENERATOR LOSS: 1.588, GENERATOR ACCURACY: 0.933, DISCRIMINATOR LOSS: 9.587, DISCRIMINATOR ACCURACY: 0.490, SHAPE: (9994, 11) 
TIME: 04:44:09EPOCHS: 150, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.939, DISCRIMINATOR LOSS: 11.913, DISCRIMINATOR ACCURACY: 0.521, SHAPE: (9994, 11) 
TIME: 04:44:27EPOCHS: 150, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.949, DISCRIMINATOR LOSS: 7.846, DISCRIMINATOR ACCURACY: 0.504, SHAPE: (9994, 11) 
TIME: 04:44:45EPOCHS: 150, K: 1, GENERATOR LOSS: 1.024, GENERATOR ACCURACY: 0.957, DISCRIMINATOR LOSS: 10.606, DISCRIMINATOR ACCURACY: 0.486, SHAPE: (9994, 11) 
TIME: 04:45:04EPOCHS: 150, K: 1, GENERATOR LOSS: 1.773, GENERATOR ACCURACY: 0.963, DISCRIMINATOR LOSS: 6.636, DISCRIMINATOR ACCURACY: 0.514, SHAPE: (9994, 11) 
TIME: 04:45:22EPOCHS: 150, K: 1, GENERATOR LOSS: 1.491, GENERATOR ACCURACY: 0.967, DISCRIMINATOR LOSS: 3.285, DISCRIMINATOR ACCURACY: 0.571, SHAPE: (9994, 11) 
TIME: 04:45:40EPOCHS: 150, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.971, DISCRIMINATOR LOSS: 9.084, DISCRIMINATOR ACCURACY: 0.483, SHAPE: (9994, 11) 
TIME: 04:45:58EPOCHS: 150, K: 1, GENERATOR LOSS: 0.096, GENERATOR ACCURACY: 0.972, DISCRIMINATOR LOSS: 17.108, DISCRIMINATOR ACCURACY: 0.501, SHAPE: (9994, 11) 
TIME: 04:46:17EPOCHS: 150, K: 1, GENERATOR LOSS: 1.375, GENERATOR ACCURACY: 0.975, DISCRIMINATOR LOSS: 1.006, DISCRIMINATOR ACCURACY: 0.622, SHAPE: (9994, 11) 
TIME: 04:46:36EPOCHS: 150, K: 1, GENERATOR LOSS: 0.615, GENERATOR ACCURACY: 0.976, DISCRIMINATOR LOSS: 12.164, DISCRIMINATOR ACCURACY: 0.494, SHAPE: (9994, 11) 
TIME: 04:46:53EPOCHS: 150, K: 1, GENERATOR LOSS: 3.233, GENERATOR ACCURACY: 0.976, DISCRIMINATOR LOSS: 6.601, DISCRIMINATOR ACCURACY: 0.486, SHAPE: (9994, 11) 
TIME: 04:47:12EPOCHS: 150, K: 1, GENERATOR LOSS: 1.101, GENERATOR ACCURACY: 0.977, DISCRIMINATOR LOSS: 1.628, DISCRIMINATOR ACCURACY: 0.510, SHAPE: (9994, 11) 
TIME: 04:47:30EPOCHS: 150, K: 1, GENERATOR LOSS: 1.348, GENERATOR ACCURACY: 0.978, DISCRIMINATOR LOSS: 2.933, DISCRIMINATOR ACCURACY: 0.514, SHAPE: (9994, 11) 
TIME: 04:47:48EPOCHS: 150, K: 1, GENERATOR LOSS: 0.976, GENERATOR ACCURACY: 0.978, DISCRIMINATOR LOSS: 2.576, DISCRIMINATOR ACCURACY: 0.488, SHAPE: (9994, 11) 
TIME: 04:48:07EPOCHS: 150, K: 1, GENERATOR LOSS: 1.301, GENERATOR ACCURACY: 0.979, DISCRIMINATOR LOSS: 3.365, DISCRIMINATOR ACCURACY: 0.515, SHAPE: (9994, 11) 
TIME: 04:48:25EPOCHS: 150, K: 1, GENERATOR LOSS: 1.616, GENERATOR ACCURACY: 0.979, DISCRIMINATOR LOSS: 3.556, DISCRIMINATOR ACCURACY: 0.528, SHAPE: (9994, 11) 
TIME: 04:48:44EPOCHS: 150, K: 1, GENERATOR LOSS: 0.907, GENERATOR ACCURACY: 0.980, DISCRIMINATOR LOSS: 3.418, DISCRIMINATOR ACCURACY: 0.476, SHAPE: (9994, 11) 
TIME: 04:49:02EPOCHS: 150, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.980, DISCRIMINATOR LOSS: 7.306, DISCRIMINATOR ACCURACY: 0.519, SHAPE: (9994, 11) 
TIME: 04:49:20EPOCHS: 150, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.981, DISCRIMINATOR LOSS: 7.414, DISCRIMINATOR ACCURACY: 0.487, SHAPE: (9994, 11) 
TIME: 04:49:39EPOCHS: 150, K: 1, GENERATOR LOSS: 1.611, GENERATOR ACCURACY: 0.981, DISCRIMINATOR LOSS: 6.261, DISCRIMINATOR ACCURACY: 0.492, SHAPE: (9994, 11) 
TIME: 04:49:57EPOCHS: 150, K: 1, GENERATOR LOSS: 1.085, GENERATOR ACCURACY: 0.981, DISCRIMINATOR LOSS: 1.857, DISCRIMINATOR ACCURACY: 0.529, SHAPE: (9994, 11) 
TIME: 04:50:15EPOCHS: 150, K: 1, GENERATOR LOSS: 0.941, GENERATOR ACCURACY: 0.982, DISCRIMINATOR LOSS: 2.208, DISCRIMINATOR ACCURACY: 0.534, SHAPE: (9994, 11) 
TIME: 04:50:33EPOCHS: 150, K: 1, GENERATOR LOSS: 2.057, GENERATOR ACCURACY: 0.982, DISCRIMINATOR LOSS: 6.725, DISCRIMINATOR ACCURACY: 0.497, SHAPE: (9994, 11) 
TIME: 04:50:51EPOCHS: 150, K: 1, GENERATOR LOSS: 1.032, GENERATOR ACCURACY: 0.982, DISCRIMINATOR LOSS: 0.853, DISCRIMINATOR ACCURACY: 0.598, SHAPE: (9994, 11) 
TIME: 04:51:10EPOCHS: 150, K: 1, GENERATOR LOSS: 1.205, GENERATOR ACCURACY: 0.982, DISCRIMINATOR LOSS: 2.085, DISCRIMINATOR ACCURACY: 0.503, SHAPE: (9994, 11) 
