TIME: 01:39:06EPOCHS: 50, K: 1, GENERATOR LOSS: 2.457, GENERATOR ACCURACY: 0.931, DISCRIMINATOR LOSS: 4.341, DISCRIMINATOR ACCURACY: 0.470, SHAPE: (9994, 11) 
TIME: 01:39:25EPOCHS: 50, K: 1, GENERATOR LOSS: 1.725, GENERATOR ACCURACY: 0.931, DISCRIMINATOR LOSS: 6.742, DISCRIMINATOR ACCURACY: 0.521, SHAPE: (9994, 11) 
TIME: 01:39:43EPOCHS: 50, K: 1, GENERATOR LOSS: 2.100, GENERATOR ACCURACY: 0.933, DISCRIMINATOR LOSS: 2.313, DISCRIMINATOR ACCURACY: 0.586, SHAPE: (9994, 11) 
TIME: 01:40:00EPOCHS: 50, K: 1, GENERATOR LOSS: 1.568, GENERATOR ACCURACY: 0.940, DISCRIMINATOR LOSS: 7.181, DISCRIMINATOR ACCURACY: 0.470, SHAPE: (9994, 11) 
TIME: 01:40:19EPOCHS: 50, K: 1, GENERATOR LOSS: 1.954, GENERATOR ACCURACY: 0.950, DISCRIMINATOR LOSS: 2.815, DISCRIMINATOR ACCURACY: 0.508, SHAPE: (9994, 11) 
TIME: 01:40:37EPOCHS: 50, K: 1, GENERATOR LOSS: 1.130, GENERATOR ACCURACY: 0.958, DISCRIMINATOR LOSS: 2.246, DISCRIMINATOR ACCURACY: 0.553, SHAPE: (9994, 11) 
TIME: 01:40:55EPOCHS: 50, K: 1, GENERATOR LOSS: 1.245, GENERATOR ACCURACY: 0.963, DISCRIMINATOR LOSS: 1.936, DISCRIMINATOR ACCURACY: 0.528, SHAPE: (9994, 11) 
TIME: 01:41:13EPOCHS: 50, K: 1, GENERATOR LOSS: 1.777, GENERATOR ACCURACY: 0.966, DISCRIMINATOR LOSS: 5.396, DISCRIMINATOR ACCURACY: 0.508, SHAPE: (9994, 11) 
TIME: 01:41:31EPOCHS: 50, K: 1, GENERATOR LOSS: 0.896, GENERATOR ACCURACY: 0.969, DISCRIMINATOR LOSS: 2.194, DISCRIMINATOR ACCURACY: 0.492, SHAPE: (9994, 11) 
TIME: 01:41:49EPOCHS: 50, K: 1, GENERATOR LOSS: 0.986, GENERATOR ACCURACY: 0.973, DISCRIMINATOR LOSS: 1.692, DISCRIMINATOR ACCURACY: 0.495, SHAPE: (9994, 11) 
TIME: 01:42:08EPOCHS: 50, K: 1, GENERATOR LOSS: 1.048, GENERATOR ACCURACY: 0.974, DISCRIMINATOR LOSS: 2.692, DISCRIMINATOR ACCURACY: 0.524, SHAPE: (9994, 11) 
TIME: 01:42:26EPOCHS: 50, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.975, DISCRIMINATOR LOSS: 8.107, DISCRIMINATOR ACCURACY: 0.508, SHAPE: (9994, 11) 
TIME: 01:42:44EPOCHS: 50, K: 1, GENERATOR LOSS: 0.798, GENERATOR ACCURACY: 0.976, DISCRIMINATOR LOSS: 4.476, DISCRIMINATOR ACCURACY: 0.471, SHAPE: (9994, 11) 
TIME: 01:43:02EPOCHS: 50, K: 1, GENERATOR LOSS: 2.568, GENERATOR ACCURACY: 0.977, DISCRIMINATOR LOSS: 4.242, DISCRIMINATOR ACCURACY: 0.533, SHAPE: (9994, 11) 
TIME: 01:43:20EPOCHS: 50, K: 1, GENERATOR LOSS: 1.422, GENERATOR ACCURACY: 0.978, DISCRIMINATOR LOSS: 2.543, DISCRIMINATOR ACCURACY: 0.522, SHAPE: (9994, 11) 
TIME: 01:43:38EPOCHS: 50, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.978, DISCRIMINATOR LOSS: 9.588, DISCRIMINATOR ACCURACY: 0.519, SHAPE: (9994, 11) 
TIME: 01:43:56EPOCHS: 50, K: 1, GENERATOR LOSS: 0.791, GENERATOR ACCURACY: 0.978, DISCRIMINATOR LOSS: 1.142, DISCRIMINATOR ACCURACY: 0.517, SHAPE: (9994, 11) 
TIME: 01:44:14EPOCHS: 50, K: 1, GENERATOR LOSS: 2.167, GENERATOR ACCURACY: 0.979, DISCRIMINATOR LOSS: 4.021, DISCRIMINATOR ACCURACY: 0.536, SHAPE: (9994, 11) 
TIME: 01:44:32EPOCHS: 50, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.980, DISCRIMINATOR LOSS: 8.470, DISCRIMINATOR ACCURACY: 0.495, SHAPE: (9994, 11) 
TIME: 01:44:50EPOCHS: 50, K: 1, GENERATOR LOSS: 1.821, GENERATOR ACCURACY: 0.980, DISCRIMINATOR LOSS: 6.805, DISCRIMINATOR ACCURACY: 0.512, SHAPE: (9994, 11) 
TIME: 01:45:09EPOCHS: 50, K: 1, GENERATOR LOSS: 1.263, GENERATOR ACCURACY: 0.980, DISCRIMINATOR LOSS: 2.075, DISCRIMINATOR ACCURACY: 0.526, SHAPE: (9994, 11) 
TIME: 01:45:27EPOCHS: 50, K: 1, GENERATOR LOSS: 2.414, GENERATOR ACCURACY: 0.980, DISCRIMINATOR LOSS: 9.683, DISCRIMINATOR ACCURACY: 0.497, SHAPE: (9994, 11) 
TIME: 01:45:45EPOCHS: 50, K: 1, GENERATOR LOSS: 1.306, GENERATOR ACCURACY: 0.981, DISCRIMINATOR LOSS: 3.690, DISCRIMINATOR ACCURACY: 0.515, SHAPE: (9994, 11) 
TIME: 01:46:03EPOCHS: 50, K: 1, GENERATOR LOSS: 0.815, GENERATOR ACCURACY: 0.981, DISCRIMINATOR LOSS: 2.584, DISCRIMINATOR ACCURACY: 0.531, SHAPE: (9994, 11) 
TIME: 01:46:21EPOCHS: 50, K: 1, GENERATOR LOSS: 1.064, GENERATOR ACCURACY: 0.981, DISCRIMINATOR LOSS: 7.689, DISCRIMINATOR ACCURACY: 0.501, SHAPE: (9994, 11) 
TIME: 01:46:39EPOCHS: 50, K: 1, GENERATOR LOSS: 2.573, GENERATOR ACCURACY: 0.982, DISCRIMINATOR LOSS: 5.721, DISCRIMINATOR ACCURACY: 0.501, SHAPE: (9994, 11) 
TIME: 01:46:57EPOCHS: 50, K: 1, GENERATOR LOSS: 4.522, GENERATOR ACCURACY: 0.982, DISCRIMINATOR LOSS: 9.835, DISCRIMINATOR ACCURACY: 0.488, SHAPE: (9994, 11) 
TIME: 01:47:16EPOCHS: 50, K: 1, GENERATOR LOSS: 2.057, GENERATOR ACCURACY: 0.982, DISCRIMINATOR LOSS: 4.519, DISCRIMINATOR ACCURACY: 0.514, SHAPE: (9994, 11) 
TIME: 01:47:34EPOCHS: 50, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.983, DISCRIMINATOR LOSS: 8.647, DISCRIMINATOR ACCURACY: 0.500, SHAPE: (9994, 11) 
TIME: 01:47:52EPOCHS: 50, K: 1, GENERATOR LOSS: 2.078, GENERATOR ACCURACY: 0.983, DISCRIMINATOR LOSS: 4.274, DISCRIMINATOR ACCURACY: 0.522, SHAPE: (9994, 11) 
TIME: 01:48:10EPOCHS: 50, K: 1, GENERATOR LOSS: 2.533, GENERATOR ACCURACY: 0.983, DISCRIMINATOR LOSS: 8.650, DISCRIMINATOR ACCURACY: 0.515, SHAPE: (9994, 11) 
TIME: 01:48:28EPOCHS: 50, K: 1, GENERATOR LOSS: 1.548, GENERATOR ACCURACY: 0.983, DISCRIMINATOR LOSS: 9.880, DISCRIMINATOR ACCURACY: 0.496, SHAPE: (9994, 11) 
TIME: 01:48:46EPOCHS: 50, K: 1, GENERATOR LOSS: 1.186, GENERATOR ACCURACY: 0.983, DISCRIMINATOR LOSS: 2.626, DISCRIMINATOR ACCURACY: 0.486, SHAPE: (9994, 11) 
TIME: 01:49:05EPOCHS: 50, K: 1, GENERATOR LOSS: 1.089, GENERATOR ACCURACY: 0.983, DISCRIMINATOR LOSS: 2.114, DISCRIMINATOR ACCURACY: 0.504, SHAPE: (9994, 11) 
TIME: 01:49:23EPOCHS: 50, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.983, DISCRIMINATOR LOSS: 7.709, DISCRIMINATOR ACCURACY: 0.492, SHAPE: (9994, 11) 
TIME: 01:49:42EPOCHS: 50, K: 1, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.984, DISCRIMINATOR LOSS: 6.424, DISCRIMINATOR ACCURACY: 0.506, SHAPE: (9994, 11) 
TIME: 01:49:59EPOCHS: 50, K: 1, GENERATOR LOSS: 1.418, GENERATOR ACCURACY: 0.984, DISCRIMINATOR LOSS: 2.061, DISCRIMINATOR ACCURACY: 0.543, SHAPE: (9994, 11) 
TIME: 01:50:18EPOCHS: 50, K: 1, GENERATOR LOSS: 1.366, GENERATOR ACCURACY: 0.984, DISCRIMINATOR LOSS: 8.831, DISCRIMINATOR ACCURACY: 0.497, SHAPE: (9994, 11) 
TIME: 01:50:36EPOCHS: 50, K: 1, GENERATOR LOSS: 1.196, GENERATOR ACCURACY: 0.984, DISCRIMINATOR LOSS: 1.669, DISCRIMINATOR ACCURACY: 0.505, SHAPE: (9994, 11) 
