TIME: 02:39:03EPOCHS: 100, K: 0, GENERATOR LOSS: 1.990, GENERATOR ACCURACY: 0.934, DISCRIMINATOR LOSS: 1.748, DISCRIMINATOR ACCURACY: 0.537, SHAPE: (9994, 11) 
TIME: 02:39:05EPOCHS: 100, K: 0, GENERATOR LOSS: 2.168, GENERATOR ACCURACY: 0.936, DISCRIMINATOR LOSS: 2.750, DISCRIMINATOR ACCURACY: 0.560, SHAPE: (9994, 11) 
TIME: 02:39:07EPOCHS: 100, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.939, DISCRIMINATOR LOSS: 8.987, DISCRIMINATOR ACCURACY: 0.535, SHAPE: (9994, 11) 
TIME: 02:39:10EPOCHS: 100, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.947, DISCRIMINATOR LOSS: 8.216, DISCRIMINATOR ACCURACY: 0.526, SHAPE: (9994, 11) 
TIME: 02:39:12EPOCHS: 100, K: 0, GENERATOR LOSS: 1.148, GENERATOR ACCURACY: 0.953, DISCRIMINATOR LOSS: 10.113, DISCRIMINATOR ACCURACY: 0.501, SHAPE: (9994, 11) 
TIME: 02:39:14EPOCHS: 100, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.957, DISCRIMINATOR LOSS: 6.872, DISCRIMINATOR ACCURACY: 0.506, SHAPE: (9994, 11) 
TIME: 02:39:16EPOCHS: 100, K: 0, GENERATOR LOSS: 2.398, GENERATOR ACCURACY: 0.959, DISCRIMINATOR LOSS: 6.369, DISCRIMINATOR ACCURACY: 0.507, SHAPE: (9994, 11) 
TIME: 02:39:18EPOCHS: 100, K: 0, GENERATOR LOSS: 1.930, GENERATOR ACCURACY: 0.960, DISCRIMINATOR LOSS: 5.194, DISCRIMINATOR ACCURACY: 0.561, SHAPE: (9994, 11) 
TIME: 02:39:21EPOCHS: 100, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.961, DISCRIMINATOR LOSS: 8.761, DISCRIMINATOR ACCURACY: 0.531, SHAPE: (9994, 11) 
TIME: 02:39:23EPOCHS: 100, K: 0, GENERATOR LOSS: 1.220, GENERATOR ACCURACY: 0.961, DISCRIMINATOR LOSS: 7.455, DISCRIMINATOR ACCURACY: 0.516, SHAPE: (9994, 11) 
TIME: 02:39:25EPOCHS: 100, K: 0, GENERATOR LOSS: 1.405, GENERATOR ACCURACY: 0.963, DISCRIMINATOR LOSS: 1.072, DISCRIMINATOR ACCURACY: 0.599, SHAPE: (9994, 11) 
TIME: 02:39:27EPOCHS: 100, K: 0, GENERATOR LOSS: 3.663, GENERATOR ACCURACY: 0.963, DISCRIMINATOR LOSS: 9.665, DISCRIMINATOR ACCURACY: 0.489, SHAPE: (9994, 11) 
TIME: 02:39:29EPOCHS: 100, K: 0, GENERATOR LOSS: 0.954, GENERATOR ACCURACY: 0.964, DISCRIMINATOR LOSS: 1.954, DISCRIMINATOR ACCURACY: 0.428, SHAPE: (9994, 11) 
TIME: 02:39:31EPOCHS: 100, K: 0, GENERATOR LOSS: 0.798, GENERATOR ACCURACY: 0.965, DISCRIMINATOR LOSS: 1.768, DISCRIMINATOR ACCURACY: 0.424, SHAPE: (9994, 11) 
TIME: 02:39:33EPOCHS: 100, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.966, DISCRIMINATOR LOSS: 8.915, DISCRIMINATOR ACCURACY: 0.520, SHAPE: (9994, 11) 
TIME: 02:39:35EPOCHS: 100, K: 0, GENERATOR LOSS: 1.038, GENERATOR ACCURACY: 0.966, DISCRIMINATOR LOSS: 7.168, DISCRIMINATOR ACCURACY: 0.485, SHAPE: (9994, 11) 
TIME: 02:39:38EPOCHS: 100, K: 0, GENERATOR LOSS: 1.885, GENERATOR ACCURACY: 0.967, DISCRIMINATOR LOSS: 4.129, DISCRIMINATOR ACCURACY: 0.526, SHAPE: (9994, 11) 
TIME: 02:39:40EPOCHS: 100, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.967, DISCRIMINATOR LOSS: 9.812, DISCRIMINATOR ACCURACY: 0.503, SHAPE: (9994, 11) 
TIME: 02:39:42EPOCHS: 100, K: 0, GENERATOR LOSS: 2.398, GENERATOR ACCURACY: 0.968, DISCRIMINATOR LOSS: 6.480, DISCRIMINATOR ACCURACY: 0.487, SHAPE: (9994, 11) 
TIME: 02:39:44EPOCHS: 100, K: 0, GENERATOR LOSS: 1.162, GENERATOR ACCURACY: 0.967, DISCRIMINATOR LOSS: 2.804, DISCRIMINATOR ACCURACY: 0.483, SHAPE: (9994, 11) 
TIME: 02:39:46EPOCHS: 100, K: 0, GENERATOR LOSS: 1.694, GENERATOR ACCURACY: 0.968, DISCRIMINATOR LOSS: 2.499, DISCRIMINATOR ACCURACY: 0.570, SHAPE: (9994, 11) 
TIME: 02:39:49EPOCHS: 100, K: 0, GENERATOR LOSS: 1.090, GENERATOR ACCURACY: 0.969, DISCRIMINATOR LOSS: 3.132, DISCRIMINATOR ACCURACY: 0.518, SHAPE: (9994, 11) 
TIME: 02:39:51EPOCHS: 100, K: 0, GENERATOR LOSS: 1.755, GENERATOR ACCURACY: 0.968, DISCRIMINATOR LOSS: 3.589, DISCRIMINATOR ACCURACY: 0.507, SHAPE: (9994, 11) 
TIME: 02:39:53EPOCHS: 100, K: 0, GENERATOR LOSS: 0.825, GENERATOR ACCURACY: 0.969, DISCRIMINATOR LOSS: 11.805, DISCRIMINATOR ACCURACY: 0.495, SHAPE: (9994, 11) 
TIME: 02:39:55EPOCHS: 100, K: 0, GENERATOR LOSS: 2.589, GENERATOR ACCURACY: 0.969, DISCRIMINATOR LOSS: 4.111, DISCRIMINATOR ACCURACY: 0.513, SHAPE: (9994, 11) 
TIME: 02:39:57EPOCHS: 100, K: 0, GENERATOR LOSS: 2.516, GENERATOR ACCURACY: 0.970, DISCRIMINATOR LOSS: 5.712, DISCRIMINATOR ACCURACY: 0.496, SHAPE: (9994, 11) 
TIME: 02:39:59EPOCHS: 100, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.970, DISCRIMINATOR LOSS: 6.027, DISCRIMINATOR ACCURACY: 0.526, SHAPE: (9994, 11) 
TIME: 02:40:01EPOCHS: 100, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.970, DISCRIMINATOR LOSS: 7.552, DISCRIMINATOR ACCURACY: 0.503, SHAPE: (9994, 11) 
TIME: 02:40:04EPOCHS: 100, K: 0, GENERATOR LOSS: 3.159, GENERATOR ACCURACY: 0.971, DISCRIMINATOR LOSS: 3.784, DISCRIMINATOR ACCURACY: 0.561, SHAPE: (9994, 11) 
TIME: 02:40:06EPOCHS: 100, K: 0, GENERATOR LOSS: 0.980, GENERATOR ACCURACY: 0.971, DISCRIMINATOR LOSS: 1.390, DISCRIMINATOR ACCURACY: 0.537, SHAPE: (9994, 11) 
TIME: 02:40:08EPOCHS: 100, K: 0, GENERATOR LOSS: 1.754, GENERATOR ACCURACY: 0.971, DISCRIMINATOR LOSS: 8.804, DISCRIMINATOR ACCURACY: 0.515, SHAPE: (9994, 11) 
TIME: 02:40:10EPOCHS: 100, K: 0, GENERATOR LOSS: 4.555, GENERATOR ACCURACY: 0.971, DISCRIMINATOR LOSS: 11.650, DISCRIMINATOR ACCURACY: 0.516, SHAPE: (9994, 11) 
TIME: 02:40:12EPOCHS: 100, K: 0, GENERATOR LOSS: 1.255, GENERATOR ACCURACY: 0.972, DISCRIMINATOR LOSS: 5.581, DISCRIMINATOR ACCURACY: 0.504, SHAPE: (9994, 11) 
