TIME: 00:03:41EPOCHS: 10, K: 0, GENERATOR LOSS: 1.925, GENERATOR ACCURACY: 0.933, DISCRIMINATOR LOSS: 5.931, DISCRIMINATOR ACCURACY: 0.461, SHAPE: (9994, 11) 
TIME: 00:03:43EPOCHS: 10, K: 0, GENERATOR LOSS: 3.711, GENERATOR ACCURACY: 0.933, DISCRIMINATOR LOSS: 4.588, DISCRIMINATOR ACCURACY: 0.555, SHAPE: (9994, 11) 
TIME: 00:03:45EPOCHS: 10, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.938, DISCRIMINATOR LOSS: 6.862, DISCRIMINATOR ACCURACY: 0.485, SHAPE: (9994, 11) 
TIME: 00:03:47EPOCHS: 10, K: 0, GENERATOR LOSS: 2.260, GENERATOR ACCURACY: 0.944, DISCRIMINATOR LOSS: 4.163, DISCRIMINATOR ACCURACY: 0.578, SHAPE: (9994, 11) 
TIME: 00:03:49EPOCHS: 10, K: 0, GENERATOR LOSS: 2.771, GENERATOR ACCURACY: 0.951, DISCRIMINATOR LOSS: 2.607, DISCRIMINATOR ACCURACY: 0.562, SHAPE: (9994, 11) 
TIME: 00:03:52EPOCHS: 10, K: 0, GENERATOR LOSS: 3.575, GENERATOR ACCURACY: 0.957, DISCRIMINATOR LOSS: 6.158, DISCRIMINATOR ACCURACY: 0.511, SHAPE: (9994, 11) 
TIME: 00:03:54EPOCHS: 10, K: 0, GENERATOR LOSS: inf, GENERATOR ACCURACY: 0.959, DISCRIMINATOR LOSS: 7.636, DISCRIMINATOR ACCURACY: 0.502, SHAPE: (9994, 11) 
TIME: 00:03:56EPOCHS: 10, K: 0, GENERATOR LOSS: 3.290, GENERATOR ACCURACY: 0.960, DISCRIMINATOR LOSS: 7.104, DISCRIMINATOR ACCURACY: 0.523, SHAPE: (9994, 11) 
TIME: 00:03:58EPOCHS: 10, K: 0, GENERATOR LOSS: 2.116, GENERATOR ACCURACY: 0.960, DISCRIMINATOR LOSS: 9.076, DISCRIMINATOR ACCURACY: 0.478, SHAPE: (9994, 11) 
TIME: 00:04:00EPOCHS: 10, K: 0, GENERATOR LOSS: 1.881, GENERATOR ACCURACY: 0.962, DISCRIMINATOR LOSS: 3.689, DISCRIMINATOR ACCURACY: 0.538, SHAPE: (9994, 11) 
TIME: 00:04:13EPOCHS: 10, K: 0, GENERATOR LOSS: 2.314, GENERATOR ACCURACY: 0.873, DISCRIMINATOR LOSS: 0.467, DISCRIMINATOR ACCURACY: 0.795, SHAPE: (28638, 11) 
TIME: 00:04:16EPOCHS: 10, K: 0, GENERATOR LOSS: 1.992, GENERATOR ACCURACY: 0.881, DISCRIMINATOR LOSS: 0.596, DISCRIMINATOR ACCURACY: 0.722, SHAPE: (28638, 11) 
TIME: 00:04:20EPOCHS: 10, K: 0, GENERATOR LOSS: 1.941, GENERATOR ACCURACY: 0.882, DISCRIMINATOR LOSS: 0.515, DISCRIMINATOR ACCURACY: 0.755, SHAPE: (28638, 11) 
TIME: 00:04:23EPOCHS: 10, K: 0, GENERATOR LOSS: 1.870, GENERATOR ACCURACY: 0.883, DISCRIMINATOR LOSS: 0.819, DISCRIMINATOR ACCURACY: 0.657, SHAPE: (28638, 11) 
TIME: 00:04:27EPOCHS: 10, K: 0, GENERATOR LOSS: 1.908, GENERATOR ACCURACY: 0.883, DISCRIMINATOR LOSS: 0.610, DISCRIMINATOR ACCURACY: 0.700, SHAPE: (28638, 11) 
TIME: 00:04:30EPOCHS: 10, K: 0, GENERATOR LOSS: 1.981, GENERATOR ACCURACY: 0.883, DISCRIMINATOR LOSS: 0.595, DISCRIMINATOR ACCURACY: 0.732, SHAPE: (28638, 11) 
TIME: 00:04:34EPOCHS: 10, K: 0, GENERATOR LOSS: 1.891, GENERATOR ACCURACY: 0.884, DISCRIMINATOR LOSS: 0.603, DISCRIMINATOR ACCURACY: 0.712, SHAPE: (28638, 11) 
TIME: 00:04:37EPOCHS: 10, K: 0, GENERATOR LOSS: 2.084, GENERATOR ACCURACY: 0.883, DISCRIMINATOR LOSS: 0.398, DISCRIMINATOR ACCURACY: 0.820, SHAPE: (28638, 11) 
TIME: 00:04:41EPOCHS: 10, K: 0, GENERATOR LOSS: 1.829, GENERATOR ACCURACY: 0.884, DISCRIMINATOR LOSS: 0.649, DISCRIMINATOR ACCURACY: 0.700, SHAPE: (28638, 11) 
TIME: 00:04:45EPOCHS: 10, K: 0, GENERATOR LOSS: 1.997, GENERATOR ACCURACY: 0.883, DISCRIMINATOR LOSS: 0.466, DISCRIMINATOR ACCURACY: 0.776, SHAPE: (28638, 11) 
TIME: 00:05:22EPOCHS: 10, K: 0, GENERATOR LOSS: 1.353, GENERATOR ACCURACY: 0.955, DISCRIMINATOR LOSS: 0.893, DISCRIMINATOR ACCURACY: 0.559, SHAPE: (8124, 22) 
